timestamp,dataset,depth,num_features,num_classes,num_samples_train,variant,test_acc_mean,test_acc_std,test_ce_mean,test_ce_std,val_acc_mean,val_acc_std,val_ce_mean,val_ce_std,num_params
2026-05-04T14:11:37.774315,heart,4,20,2,189,sampler,0.6926829218864441,0.019512176513671875,0.6714865565299988,0.0003185494321122245,0.7549999952316284,0.009999990463256836,0.64469074010849,0.00016259436717694733,4
2026-05-04T14:11:38.387299,heart,4,20,2,189,sampler_with_leaf,0.6292683005332946,0.018251988962123572,0.6304427862167359,0.0023652323753768157,0.7899999856948853,0.020000007748607152,0.5415088057518005,0.0014707422004745676,4
2026-05-04T14:11:40.598103,heart,8,20,2,189,sampler,0.7560975551605225,0.0,0.6213754177093506,0.00033145723034119946,0.7749999761581421,0.0,0.5924525618553161,0.0004476230480331414,8
2026-05-04T14:11:42.215334,heart,8,20,2,189,sampler_with_leaf,0.7317073345184326,0.0,0.5752033352851867,0.0013771963462210993,0.7749999761581421,0.0,0.5212358355522155,0.0023794957371548256,8
2026-05-04T14:12:06.658894,heart,12,20,2,189,sampler,0.6585366129875183,0.0,0.6526282906532288,0.00015833240516192329,0.8550000190734863,0.009999990463256836,0.5625590085983276,0.0004631346609442326,12
2026-05-04T14:12:24.978586,heart,12,20,2,189,sampler_with_leaf,0.6829268336296082,0.0,0.6138852357864379,0.0016687670749036712,0.875,0.0,0.47089135050773623,0.0023483292255944647,12
