dataset,depth,approach,hidden_layers,hidden_size,run_idx,seed,test_acc,test_ce,val_acc,val_ce
pima,8,ffnn_1h_4,1,4,1,1276,0.7532467246055603,0.6344414353370667,0.7922077775001526,0.6263777613639832
pima,8,ffnn_1h_4,1,4,2,1318,0.7402597665786743,0.6336446404457092,0.8181818127632141,0.6246010661125183
pima,8,ffnn_1h_4,1,4,3,1360,0.7272727489471436,0.6346140503883362,0.8181818127632141,0.6251112222671509
pima,8,ffnn_1h_4,1,4,4,1402,0.7532467246055603,0.6342679858207703,0.8051947951316833,0.6254466772079468
pima,8,ffnn_1h_4,1,4,5,1444,0.7662337422370911,0.6343179941177368,0.8181818127632141,0.6254156827926636
pima,8,ffnn_1h_8,1,8,1,1276,0.7402597665786743,0.634663999080658,0.7922077775001526,0.6266799569129944
pima,8,ffnn_1h_8,1,8,2,1318,0.7272727489471436,0.6334136128425598,0.8181818127632141,0.6245177984237671
pima,8,ffnn_1h_8,1,8,3,1360,0.7272727489471436,0.6344730854034424,0.8311688303947449,0.6251785755157471
pima,8,ffnn_1h_8,1,8,4,1402,0.7402597665786743,0.6345725059509277,0.8181818127632141,0.6257327795028687
pima,8,ffnn_1h_8,1,8,5,1444,0.7532467246055603,0.6344548463821411,0.8181818127632141,0.6252063512802124
pima,8,ffnn_1h_16,1,16,1,1276,0.7662337422370911,0.6350563764572144,0.7922077775001526,0.6266817450523376
pima,8,ffnn_1h_16,1,16,2,1318,0.7272727489471436,0.6336175203323364,0.8181818127632141,0.6245856285095215
pima,8,ffnn_1h_16,1,16,3,1360,0.7272727489471436,0.6345666646957397,0.8311688303947449,0.6252381801605225
pima,8,ffnn_1h_16,1,16,4,1402,0.7402597665786743,0.6361197233200073,0.7922077775001526,0.6260820031166077
pima,8,ffnn_1h_16,1,16,5,1444,0.7532467246055603,0.6345632076263428,0.8181818127632141,0.6252732872962952
australian,4,ffnn_1h_4,1,4,1,1276,0.52173912525177,0.6844127774238586,0.6231884360313416,0.6841117143630981
australian,4,ffnn_1h_4,1,4,2,1318,0.52173912525177,0.684412956237793,0.6231884360313416,0.6841114163398743
australian,4,ffnn_1h_4,1,4,3,1360,0.52173912525177,0.6844128966331482,0.6231884360313416,0.684111475944519
australian,4,ffnn_1h_4,1,4,4,1402,0.52173912525177,0.6844128370285034,0.6231884360313416,0.6841117143630981
australian,4,ffnn_1h_4,1,4,5,1444,0.52173912525177,0.6844128370285034,0.6231884360313416,0.6841117143630981
australian,4,ffnn_1h_8,1,8,1,1276,0.52173912525177,0.6844130754470825,0.6231884360313416,0.6841116547584534
australian,4,ffnn_1h_8,1,8,2,1318,0.52173912525177,0.6844128370285034,0.6231884360313416,0.6841115951538086
australian,4,ffnn_1h_8,1,8,3,1360,0.52173912525177,0.6844128966331482,0.6231884360313416,0.6841117143630981
australian,4,ffnn_1h_8,1,8,4,1402,0.52173912525177,0.6844127774238586,0.6231884360313416,0.6841117143630981
australian,4,ffnn_1h_8,1,8,5,1444,0.52173912525177,0.6844127774238586,0.6231884360313416,0.6841117143630981
australian,4,ffnn_1h_16,1,16,1,1276,0.52173912525177,0.6844128370285034,0.6231884360313416,0.6841114163398743
australian,4,ffnn_1h_16,1,16,2,1318,0.52173912525177,0.684412956237793,0.6231884360313416,0.6841115951538086
australian,4,ffnn_1h_16,1,16,3,1360,0.52173912525177,0.6844128370285034,0.6231884360313416,0.6841117143630981
australian,4,ffnn_1h_16,1,16,4,1402,0.52173912525177,0.6844127774238586,0.6231884360313416,0.6841117143630981
australian,4,ffnn_1h_16,1,16,5,1444,0.52173912525177,0.6844127774238586,0.6231884360313416,0.6841117143630981
australian,8,ffnn_1h_4,1,4,1,1276,0.9130434989929199,0.5424181818962097,0.8550724983215332,0.5852708220481873
australian,8,ffnn_1h_4,1,4,2,1318,0.9130434989929199,0.5423462390899658,0.8550724983215332,0.5852756500244141
australian,8,ffnn_1h_4,1,4,3,1360,0.9130434989929199,0.5422893762588501,0.8550724983215332,0.5852569937705994
australian,8,ffnn_1h_4,1,4,4,1402,0.9130434989929199,0.5424010753631592,0.8550724983215332,0.5852581858634949
australian,8,ffnn_1h_4,1,4,5,1444,0.9130434989929199,0.542307436466217,0.8550724983215332,0.5852597951889038
australian,8,ffnn_1h_8,1,8,1,1276,0.9130434989929199,0.542303204536438,0.8550724983215332,0.5853031277656555
australian,8,ffnn_1h_8,1,8,2,1318,0.9130434989929199,0.5423075556755066,0.8550724983215332,0.5852823853492737
australian,8,ffnn_1h_8,1,8,3,1360,0.9130434989929199,0.5422270894050598,0.8550724983215332,0.5852569341659546
australian,8,ffnn_1h_8,1,8,4,1402,0.9130434989929199,0.5423321723937988,0.8550724983215332,0.5852615237236023
australian,8,ffnn_1h_8,1,8,5,1444,0.9130434989929199,0.5422907471656799,0.8550724983215332,0.5852588415145874
australian,8,ffnn_1h_16,1,16,1,1276,0.9130434989929199,0.5422939658164978,0.8550724983215332,0.5852798223495483
australian,8,ffnn_1h_16,1,16,2,1318,0.9130434989929199,0.542316198348999,0.8550724983215332,0.5852969884872437
australian,8,ffnn_1h_16,1,16,3,1360,0.9130434989929199,0.5422731637954712,0.8550724983215332,0.5852568745613098
australian,8,ffnn_1h_16,1,16,4,1402,0.9130434989929199,0.5422841906547546,0.8550724983215332,0.5852673053741455
australian,8,ffnn_1h_16,1,16,5,1444,0.9130434989929199,0.5422990918159485,0.8550724983215332,0.5852723121643066
australian,12,ffnn_1h_4,1,4,1,1276,0.9275362491607666,0.537905216217041,0.8260869979858398,0.5839989185333252
australian,12,ffnn_1h_4,1,4,2,1318,0.9275362491607666,0.5380245447158813,0.8260869979858398,0.58396315574646
australian,12,ffnn_1h_4,1,4,3,1360,0.9275362491607666,0.5379557609558105,0.8260869979858398,0.5839349627494812
australian,12,ffnn_1h_4,1,4,4,1402,0.9275362491607666,0.5378202199935913,0.8260869979858398,0.5841333866119385
australian,12,ffnn_1h_4,1,4,5,1444,0.9275362491607666,0.5378322005271912,0.8260869979858398,0.5838459134101868
australian,12,ffnn_1h_8,1,8,1,1276,0.9275362491607666,0.5379458665847778,0.8260869979858398,0.5839776992797852
australian,12,ffnn_1h_8,1,8,2,1318,0.9275362491607666,0.5382155776023865,0.8260869979858398,0.5839957594871521
australian,12,ffnn_1h_8,1,8,3,1360,0.9275362491607666,0.537958025932312,0.8260869979858398,0.5840373635292053
australian,12,ffnn_1h_8,1,8,4,1402,0.9275362491607666,0.5380638837814331,0.8260869979858398,0.5841653943061829
australian,12,ffnn_1h_8,1,8,5,1444,0.9275362491607666,0.5379180312156677,0.8260869979858398,0.5839197039604187
australian,12,ffnn_1h_16,1,16,1,1276,0.9275362491607666,0.537993848323822,0.8260869979858398,0.5839639902114868
australian,12,ffnn_1h_16,1,16,2,1318,0.9275362491607666,0.5378410816192627,0.8260869979858398,0.5839983224868774
australian,12,ffnn_1h_16,1,16,3,1360,0.9275362491607666,0.5380337238311768,0.8260869979858398,0.5840048789978027
australian,12,ffnn_1h_16,1,16,4,1402,0.9275362491607666,0.5378023982048035,0.8260869979858398,0.5840518474578857
australian,12,ffnn_1h_16,1,16,5,1444,0.9275362491607666,0.5379166007041931,0.8260869979858398,0.5839439034461975
lymph,4,ffnn_1h_4,1,4,1,1276,0.8000000715255737,0.6272798180580139,0.5714285969734192,0.6740722060203552
lymph,4,ffnn_1h_4,1,4,2,1318,0.8000000715255737,0.6272802948951721,0.5714285969734192,0.6740722060203552
lymph,4,ffnn_1h_4,1,4,3,1360,0.8000000715255737,0.6272810697555542,0.5714285969734192,0.6740728616714478
lymph,4,ffnn_1h_4,1,4,4,1402,0.8000000715255737,0.6272803544998169,0.5714285969734192,0.6740718483924866
lymph,4,ffnn_1h_4,1,4,5,1444,0.8000000715255737,0.6272813677787781,0.5714285969734192,0.6740726828575134
lymph,4,ffnn_1h_8,1,8,1,1276,0.8000000715255737,0.6272812485694885,0.5714285969734192,0.6740728616714478
lymph,4,ffnn_1h_8,1,8,2,1318,0.8000000715255737,0.627280056476593,0.5714285969734192,0.6740719676017761
lymph,4,ffnn_1h_8,1,8,3,1360,0.8000000715255737,0.6272796988487244,0.5714285969734192,0.6740718483924866
lymph,4,ffnn_1h_8,1,8,4,1402,0.8000000715255737,0.6272798776626587,0.5714285969734192,0.674071729183197
lymph,4,ffnn_1h_8,1,8,5,1444,0.8000000715255737,0.6272803544998169,0.5714285969734192,0.6740723848342896
lymph,4,ffnn_1h_16,1,16,1,1276,0.8000000715255737,0.6272796988487244,0.5714285969734192,0.6740719676017761
lymph,4,ffnn_1h_16,1,16,2,1318,0.8000000715255737,0.6272798776626587,0.5714285969734192,0.6740721464157104
lymph,4,ffnn_1h_16,1,16,3,1360,0.8000000715255737,0.6272796988487244,0.5714285969734192,0.6740720868110657
lymph,4,ffnn_1h_16,1,16,4,1402,0.8000000715255737,0.6272796988487244,0.5714285969734192,0.6740717887878418
lymph,4,ffnn_1h_16,1,16,5,1444,0.8000000715255737,0.6272798776626587,0.5714285969734192,0.6740718483924866
lymph,8,ffnn_1h_4,1,4,1,1276,0.7333333492279053,0.6790969371795654,0.5,0.6538155674934387
lymph,8,ffnn_1h_4,1,4,2,1318,0.7333333492279053,0.6790974140167236,0.5,0.6495668292045593
lymph,8,ffnn_1h_4,1,4,3,1360,0.7333333492279053,0.6790977716445923,0.5,0.6478585600852966
lymph,8,ffnn_1h_4,1,4,4,1402,0.7333333492279053,0.6790977716445923,0.5,0.6511275172233582
lymph,8,ffnn_1h_4,1,4,5,1444,0.7333333492279053,0.6790980100631714,0.5,0.6494686007499695
lymph,8,ffnn_1h_8,1,8,1,1276,0.7333333492279053,0.6790965795516968,0.5,0.6522297263145447
lymph,8,ffnn_1h_8,1,8,2,1318,0.7333333492279053,0.679097592830658,0.5,0.6489414572715759
lymph,8,ffnn_1h_8,1,8,3,1360,0.7333333492279053,0.6790978312492371,0.5,0.6477863192558289
lymph,8,ffnn_1h_8,1,8,4,1402,0.7333333492279053,0.6790977716445923,0.5,0.6502208709716797
lymph,8,ffnn_1h_8,1,8,5,1444,0.7333333492279053,0.6790975332260132,0.5,0.6494478583335876
lymph,8,ffnn_1h_16,1,16,1,1276,0.7333333492279053,0.6790972352027893,0.5,0.6511272192001343
lymph,8,ffnn_1h_16,1,16,2,1318,0.7333333492279053,0.6790978312492371,0.5,0.6486276984214783
lymph,8,ffnn_1h_16,1,16,3,1360,0.7333333492279053,0.6790978312492371,0.5,0.6480051279067993
lymph,8,ffnn_1h_16,1,16,4,1402,0.7333333492279053,0.6790977120399475,0.5,0.6477509140968323
lymph,8,ffnn_1h_16,1,16,5,1444,0.7333333492279053,0.6790977716445923,0.5,0.6485497355461121
lymph,12,ffnn_1h_4,1,4,1,1276,0.7333333492279053,0.663602888584137,0.5,0.6602008938789368
lymph,12,ffnn_1h_4,1,4,2,1318,0.7333333492279053,0.6659857630729675,0.5,0.6599062085151672
lymph,12,ffnn_1h_4,1,4,3,1360,0.7333333492279053,0.6637557744979858,0.5,0.6600338816642761
lymph,12,ffnn_1h_4,1,4,4,1402,0.7333333492279053,0.6641368865966797,0.5,0.6599751710891724
lymph,12,ffnn_1h_4,1,4,5,1444,0.7333333492279053,0.6622089743614197,0.5,0.6604277491569519
lymph,12,ffnn_1h_8,1,8,1,1276,0.7333333492279053,0.6617391109466553,0.5,0.6603332757949829
lymph,12,ffnn_1h_8,1,8,2,1318,0.7333333492279053,0.6625661849975586,0.5,0.6601966023445129
lymph,12,ffnn_1h_8,1,8,3,1360,0.7333333492279053,0.6631404757499695,0.5,0.6601434350013733
lymph,12,ffnn_1h_8,1,8,4,1402,0.7333333492279053,0.6619862914085388,0.5,0.660306990146637
lymph,12,ffnn_1h_8,1,8,5,1444,0.7333333492279053,0.6619355082511902,0.5,0.6603102087974548
lymph,12,ffnn_1h_16,1,16,1,1276,0.7333333492279053,0.6610868573188782,0.5,0.6601964235305786
lymph,12,ffnn_1h_16,1,16,2,1318,0.7333333492279053,0.6618825197219849,0.5,0.6599723100662231
lymph,12,ffnn_1h_16,1,16,3,1360,0.7333333492279053,0.6622203588485718,0.5,0.660088062286377
lymph,12,ffnn_1h_16,1,16,4,1402,0.7333333492279053,0.6616252660751343,0.5,0.6602866053581238
lymph,12,ffnn_1h_16,1,16,5,1444,0.7333333492279053,0.6614553928375244,0.5,0.6601155996322632
breast,4,ffnn_1h_4,1,4,1,1276,0.9571428894996643,0.5270721316337585,0.8999999761581421,0.5457437038421631
breast,4,ffnn_1h_4,1,4,2,1318,0.9571428894996643,0.5262967348098755,0.8999999761581421,0.5458400249481201
breast,4,ffnn_1h_4,1,4,3,1360,0.9571428894996643,0.5262241363525391,0.8999999761581421,0.545692503452301
breast,4,ffnn_1h_4,1,4,4,1402,0.9571428894996643,0.5272205471992493,0.8999999761581421,0.5450544357299805
breast,4,ffnn_1h_4,1,4,5,1444,0.9571428894996643,0.527088463306427,0.8999999761581421,0.5455583333969116
breast,4,ffnn_1h_8,1,8,1,1276,0.9571428894996643,0.5267235636711121,0.8999999761581421,0.5456995368003845
breast,4,ffnn_1h_8,1,8,2,1318,0.9571428894996643,0.5258620381355286,0.8999999761581421,0.5458247065544128
breast,4,ffnn_1h_8,1,8,3,1360,0.9571428894996643,0.5263179540634155,0.9142857193946838,0.5453833341598511
breast,4,ffnn_1h_8,1,8,4,1402,0.9571428894996643,0.5272205471992493,0.8999999761581421,0.5451077222824097
breast,4,ffnn_1h_8,1,8,5,1444,0.9571428894996643,0.5271387100219727,0.8999999761581421,0.5458346009254456
breast,4,ffnn_1h_16,1,16,1,1276,0.9571428894996643,0.5270599126815796,0.8999999761581421,0.5457839369773865
breast,4,ffnn_1h_16,1,16,2,1318,0.9571428894996643,0.5259333848953247,0.9142857193946838,0.5454004406929016
breast,4,ffnn_1h_16,1,16,3,1360,0.9571428894996643,0.5257015228271484,0.9142857193946838,0.5455817580223083
breast,4,ffnn_1h_16,1,16,4,1402,0.9571428894996643,0.526810884475708,0.8999999761581421,0.5452274084091187
breast,4,ffnn_1h_16,1,16,5,1444,0.9571428894996643,0.5271532535552979,0.8999999761581421,0.5456147789955139
breast,8,ffnn_1h_4,1,4,1,1276,0.985714316368103,0.5030433535575867,0.9285714626312256,0.5278704762458801
breast,8,ffnn_1h_4,1,4,2,1318,0.985714316368103,0.5036422610282898,0.9285714626312256,0.5281278491020203
breast,8,ffnn_1h_4,1,4,3,1360,0.9714285731315613,0.5043231248855591,0.9285714626312256,0.5274964570999146
breast,8,ffnn_1h_4,1,4,4,1402,0.9714285731315613,0.5042635202407837,0.9285714626312256,0.5261138677597046
breast,8,ffnn_1h_4,1,4,5,1444,0.985714316368103,0.5039701461791992,0.9285714626312256,0.5264945030212402
breast,8,ffnn_1h_8,1,8,1,1276,0.985714316368103,0.5031050443649292,0.9285714626312256,0.5278803706169128
breast,8,ffnn_1h_8,1,8,2,1318,0.985714316368103,0.5031697154045105,0.9285714626312256,0.5280784368515015
breast,8,ffnn_1h_8,1,8,3,1360,0.9714285731315613,0.5040670037269592,0.9285714626312256,0.5275970697402954
breast,8,ffnn_1h_8,1,8,4,1402,0.9714285731315613,0.5044126510620117,0.9285714626312256,0.5258984565734863
breast,8,ffnn_1h_8,1,8,5,1444,0.985714316368103,0.5039611458778381,0.9285714626312256,0.5264154076576233
breast,8,ffnn_1h_16,1,16,1,1276,1.0,0.5026005506515503,0.9285714626312256,0.528067946434021
breast,8,ffnn_1h_16,1,16,2,1318,0.985714316368103,0.5030304789543152,0.9285714626312256,0.5283880829811096
breast,8,ffnn_1h_16,1,16,3,1360,0.9714285731315613,0.5043986439704895,0.9285714626312256,0.5272465348243713
breast,8,ffnn_1h_16,1,16,4,1402,0.985714316368103,0.5045492649078369,0.9285714626312256,0.5256409645080566
breast,8,ffnn_1h_16,1,16,5,1444,0.985714316368103,0.5038208961486816,0.9285714626312256,0.5265700817108154
breast,9,ffnn_1h_4,1,4,1,1276,1.0,0.5027851462364197,0.9285714626312256,0.5238209962844849
breast,9,ffnn_1h_4,1,4,2,1318,1.0,0.5030540227890015,0.9285714626312256,0.5230733752250671
breast,9,ffnn_1h_4,1,4,3,1360,0.985714316368103,0.5033993721008301,0.9285714626312256,0.5234307050704956
breast,9,ffnn_1h_4,1,4,4,1402,1.0,0.5033370852470398,0.9285714626312256,0.5219672322273254
breast,9,ffnn_1h_4,1,4,5,1444,1.0,0.5029889345169067,0.9285714626312256,0.5227373838424683
breast,9,ffnn_1h_8,1,8,1,1276,0.985714316368103,0.5023059844970703,0.9285714626312256,0.5236914157867432
breast,9,ffnn_1h_8,1,8,2,1318,1.0,0.5030175447463989,0.9285714626312256,0.5231418609619141
breast,9,ffnn_1h_8,1,8,3,1360,0.985714316368103,0.503455638885498,0.9285714626312256,0.5233874320983887
breast,9,ffnn_1h_8,1,8,4,1402,1.0,0.5034216642379761,0.9285714626312256,0.5216047167778015
breast,9,ffnn_1h_8,1,8,5,1444,1.0,0.5027291178703308,0.9285714626312256,0.5226853489875793
breast,9,ffnn_1h_16,1,16,1,1276,1.0,0.5021169185638428,0.9285714626312256,0.5240306258201599
breast,9,ffnn_1h_16,1,16,2,1318,1.0,0.502959132194519,0.9285714626312256,0.5228524804115295
breast,9,ffnn_1h_16,1,16,3,1360,0.985714316368103,0.5032469034194946,0.9285714626312256,0.5236452221870422
breast,9,ffnn_1h_16,1,16,4,1402,1.0,0.5035195350646973,0.9285714626312256,0.5215361714363098
breast,9,ffnn_1h_16,1,16,5,1444,1.0,0.5026147961616516,0.9285714626312256,0.5228978395462036
heart,4,ffnn_1h_4,1,4,1,1276,0.5609756112098694,0.6654247045516968,0.625,0.662941575050354
heart,4,ffnn_1h_4,1,4,2,1318,0.5609756112098694,0.6651731729507446,0.625,0.6631600856781006
heart,4,ffnn_1h_4,1,4,3,1360,0.5609756112098694,0.6646597385406494,0.625,0.6638772487640381
heart,4,ffnn_1h_4,1,4,4,1402,0.5609756112098694,0.6651349067687988,0.625,0.6644060611724854
heart,4,ffnn_1h_4,1,4,5,1444,0.5609756112098694,0.6647930145263672,0.625,0.6635825037956238
heart,4,ffnn_1h_8,1,8,1,1276,0.5609756112098694,0.6650553345680237,0.625,0.6632723212242126
heart,4,ffnn_1h_8,1,8,2,1318,0.5609756112098694,0.6655248403549194,0.625,0.6628617644309998
heart,4,ffnn_1h_8,1,8,3,1360,0.5609756112098694,0.6651432514190674,0.625,0.6631856560707092
heart,4,ffnn_1h_8,1,8,4,1402,0.5609756112098694,0.6654123663902283,0.625,0.6644915342330933
heart,4,ffnn_1h_8,1,8,5,1444,0.5609756112098694,0.6648610830307007,0.625,0.663488507270813
heart,4,ffnn_1h_16,1,16,1,1276,0.5609756112098694,0.6656814217567444,0.625,0.6627439856529236
heart,4,ffnn_1h_16,1,16,2,1318,0.5609756112098694,0.6653448939323425,0.625,0.6630064845085144
heart,4,ffnn_1h_16,1,16,3,1360,0.5609756112098694,0.665007472038269,0.625,0.6633208990097046
heart,4,ffnn_1h_16,1,16,4,1402,0.5609756112098694,0.665320873260498,0.625,0.6644662022590637
heart,4,ffnn_1h_16,1,16,5,1444,0.5609756112098694,0.6651039123535156,0.625,0.6632232666015625
heart,8,ffnn_1h_4,1,4,1,1276,0.7560975551605225,0.6218850612640381,0.7750000357627869,0.5914238691329956
heart,8,ffnn_1h_4,1,4,2,1318,0.7560975551605225,0.6205318570137024,0.7750000357627869,0.5937280058860779
heart,8,ffnn_1h_4,1,4,3,1360,0.7560975551605225,0.6218814253807068,0.7750000357627869,0.5917812585830688
heart,8,ffnn_1h_4,1,4,4,1402,0.7560975551605225,0.6217443943023682,0.7750000357627869,0.5920964479446411
heart,8,ffnn_1h_4,1,4,5,1444,0.7560975551605225,0.6209849119186401,0.7750000357627869,0.592780590057373
heart,8,ffnn_1h_8,1,8,1,1276,0.7560975551605225,0.6218364238739014,0.7750000357627869,0.5920541286468506
heart,8,ffnn_1h_8,1,8,2,1318,0.7560975551605225,0.6208298206329346,0.7750000357627869,0.5933209657669067
heart,8,ffnn_1h_8,1,8,3,1360,0.7560975551605225,0.6218063831329346,0.7750000357627869,0.5917747020721436
heart,8,ffnn_1h_8,1,8,4,1402,0.7560975551605225,0.6216462254524231,0.7750000357627869,0.5918171405792236
heart,8,ffnn_1h_8,1,8,5,1444,0.7560975551605225,0.6217736601829529,0.7750000357627869,0.5919259786605835
heart,8,ffnn_1h_16,1,16,1,1276,0.7560975551605225,0.6222081184387207,0.7750000357627869,0.5910802483558655
heart,8,ffnn_1h_16,1,16,2,1318,0.7560975551605225,0.6210183501243591,0.7750000357627869,0.5930701494216919
heart,8,ffnn_1h_16,1,16,3,1360,0.7560975551605225,0.622073769569397,0.7750000357627869,0.5912054777145386
heart,8,ffnn_1h_16,1,16,4,1402,0.7560975551605225,0.6210822463035583,0.7750000357627869,0.5929408669471741
heart,8,ffnn_1h_16,1,16,5,1444,0.7560975551605225,0.6217612028121948,0.7750000357627869,0.5920945405960083
heart,12,ffnn_1h_4,1,4,1,1276,0.6585365533828735,0.6508045792579651,0.8500000238418579,0.5632897615432739
heart,12,ffnn_1h_4,1,4,2,1318,0.6585365533828735,0.6516740918159485,0.8500000238418579,0.5644100904464722
heart,12,ffnn_1h_4,1,4,3,1360,0.6585365533828735,0.6526793837547302,0.875,0.5618720650672913
heart,12,ffnn_1h_4,1,4,4,1402,0.6585365533828735,0.6517094373703003,0.8500000238418579,0.5622957944869995
heart,12,ffnn_1h_4,1,4,5,1444,0.6585365533828735,0.6517594456672668,0.8500000238418579,0.5628489851951599
heart,12,ffnn_1h_8,1,8,1,1276,0.6585365533828735,0.651196300983429,0.8500000238418579,0.5630421042442322
heart,12,ffnn_1h_8,1,8,2,1318,0.6585365533828735,0.6517642140388489,0.8500000238418579,0.5644105672836304
heart,12,ffnn_1h_8,1,8,3,1360,0.6585365533828735,0.6525841951370239,0.8500000238418579,0.5621248483657837
heart,12,ffnn_1h_8,1,8,4,1402,0.6585365533828735,0.6518697738647461,0.8500000238418579,0.5623030066490173
heart,12,ffnn_1h_8,1,8,5,1444,0.6585365533828735,0.6518325805664062,0.8500000238418579,0.562980592250824
heart,12,ffnn_1h_16,1,16,1,1276,0.6585365533828735,0.6511555910110474,0.8500000238418579,0.5631812810897827
heart,12,ffnn_1h_16,1,16,2,1318,0.6585365533828735,0.6515161395072937,0.8500000238418579,0.564373254776001
heart,12,ffnn_1h_16,1,16,3,1360,0.6585365533828735,0.6519822478294373,0.8500000238418579,0.562149167060852
heart,12,ffnn_1h_16,1,16,4,1402,0.6585365533828735,0.6518114805221558,0.8500000238418579,0.5626964569091797
heart,12,ffnn_1h_16,1,16,5,1444,0.6585365533828735,0.6515621542930603,0.8500000238418579,0.5629498958587646
ecoli,4,ffnn_1h_4,1,4,1,1276,0.6800000071525574,1.534835934638977,0.5714285373687744,1.5528202056884766
ecoli,4,ffnn_1h_4,1,4,2,1318,0.6800000071525574,1.5357251167297363,0.5510203838348389,1.5528472661972046
ecoli,4,ffnn_1h_4,1,4,3,1360,0.6800000071525574,1.5356882810592651,0.5510203838348389,1.5523568391799927
ecoli,4,ffnn_1h_4,1,4,4,1402,0.6599999666213989,1.5356401205062866,0.5510203838348389,1.5523862838745117
ecoli,4,ffnn_1h_4,1,4,5,1444,0.6800000071525574,1.5361095666885376,0.5510203838348389,1.5525842905044556
ecoli,4,ffnn_1h_8,1,8,1,1276,0.6599999666213989,1.534975290298462,0.5510203838348389,1.5522722005844116
ecoli,4,ffnn_1h_8,1,8,2,1318,0.6800000071525574,1.5363261699676514,0.5510203838348389,1.5527187585830688
ecoli,4,ffnn_1h_8,1,8,3,1360,0.6399999856948853,1.5351414680480957,0.5510203838348389,1.5520051717758179
ecoli,4,ffnn_1h_8,1,8,4,1402,0.6800000071525574,1.5355885028839111,0.5510203838348389,1.5529369115829468
ecoli,4,ffnn_1h_8,1,8,5,1444,0.6800000071525574,1.5359007120132446,0.5510203838348389,1.5523804426193237
ecoli,4,ffnn_1h_16,1,16,1,1276,0.6599999666213989,1.535010814666748,0.5918367505073547,1.55306077003479
ecoli,4,ffnn_1h_16,1,16,2,1318,0.6800000071525574,1.5361629724502563,0.5510203838348389,1.5528321266174316
ecoli,4,ffnn_1h_16,1,16,3,1360,0.6599999666213989,1.5350581407546997,0.5510203838348389,1.5521215200424194
ecoli,4,ffnn_1h_16,1,16,4,1402,0.6800000071525574,1.5355387926101685,0.5714285373687744,1.5531060695648193
ecoli,4,ffnn_1h_16,1,16,5,1444,0.6800000071525574,1.5360966920852661,0.5714285373687744,1.5525524616241455
ecoli,6,ffnn_1h_4,1,4,1,1276,0.8199999928474426,1.4860482215881348,0.918367326259613,1.4956536293029785
ecoli,6,ffnn_1h_4,1,4,2,1318,0.8399999737739563,1.4867236614227295,0.8979591727256775,1.4957631826400757
ecoli,6,ffnn_1h_4,1,4,3,1360,0.8199999928474426,1.4856293201446533,0.8979591727256775,1.4962239265441895
ecoli,6,ffnn_1h_4,1,4,4,1402,0.8199999928474426,1.4863712787628174,0.8979591727256775,1.4958012104034424
ecoli,6,ffnn_1h_4,1,4,5,1444,0.8199999928474426,1.4861851930618286,0.918367326259613,1.4956228733062744
ecoli,6,ffnn_1h_8,1,8,1,1276,0.8199999928474426,1.4861273765563965,0.8979591727256775,1.4955337047576904
ecoli,6,ffnn_1h_8,1,8,2,1318,0.8399999737739563,1.4867138862609863,0.8979591727256775,1.4954545497894287
ecoli,6,ffnn_1h_8,1,8,3,1360,0.8199999928474426,1.4857345819473267,0.8979591727256775,1.4961118698120117
ecoli,6,ffnn_1h_8,1,8,4,1402,0.8199999928474426,1.4861794710159302,0.8979591727256775,1.496171474456787
ecoli,6,ffnn_1h_8,1,8,5,1444,0.8199999928474426,1.486048698425293,0.8979591727256775,1.4958446025848389
ecoli,6,ffnn_1h_16,1,16,1,1276,0.8199999928474426,1.4861024618148804,0.918367326259613,1.4956542253494263
ecoli,6,ffnn_1h_16,1,16,2,1318,0.8399999737739563,1.4869788885116577,0.8979591727256775,1.4952665567398071
ecoli,6,ffnn_1h_16,1,16,3,1360,0.8199999928474426,1.4856551885604858,0.8979591727256775,1.4962314367294312
ecoli,6,ffnn_1h_16,1,16,4,1402,0.8199999928474426,1.4861396551132202,0.8979591727256775,1.4963215589523315
ecoli,6,ffnn_1h_16,1,16,5,1444,0.8199999928474426,1.486138939857483,0.8979591727256775,1.495699405670166
led7,4,ffnn_1h_4,1,4,1,1276,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023255348205566
led7,4,ffnn_1h_4,1,4,2,1318,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023252964019775
led7,4,ffnn_1h_4,1,4,3,1360,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023255348205566
led7,4,ffnn_1h_4,1,4,4,1402,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023255348205566
led7,4,ffnn_1h_4,1,4,5,1444,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023255348205566
led7,4,ffnn_1h_8,1,8,1,1276,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023255348205566
led7,4,ffnn_1h_8,1,8,2,1318,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023255348205566
led7,4,ffnn_1h_8,1,8,3,1360,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023255348205566
led7,4,ffnn_1h_8,1,8,4,1402,0.7558441162109375,1.9988538026809692,0.7161458730697632,2.0023255348205566
led7,4,ffnn_1h_8,1,8,5,1444,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023255348205566
led7,4,ffnn_1h_16,1,16,1,1276,0.7558441162109375,1.9988539218902588,0.7161458730697632,2.0023255348205566
